,Elevation,Transect,Quadrat,Point_1,Point_2,Depth
5626,500,B,1,A,1,128
5627,500,B,1,A,2,27
5628,500,B,1,A,3,37
5629,500,B,1,A,4,37
5630,500,B,1,A,5,64
5631,500,B,1,B,1,102
5632,500,B,1,B,2,5
5633,500,B,1,B,3,18
5634,500,B,1,B,4,17
5635,500,B,1,B,5,110
5636,500,B,1,C,1,81
5637,500,B,1,C,2,1
5638,500,B,1,C,3,11
5639,500,B,1,C,4,22
5640,500,B,1,C,5,105
5641,500,B,1,D,1,70
5642,500,B,1,D,2,96
5643,500,B,1,D,3,96
5644,500,B,1,D,4,55
5645,500,B,1,D,5,74
5646,500,B,1,E,1,34
5647,500,B,1,E,2,52
5648,500,B,1,E,3,57
5649,500,B,1,E,4,52
5650,500,B,1,E,5,39
5651,500,B,2,A,1,25
5652,500,B,2,A,2,26
5653,500,B,2,A,3,31
5654,500,B,2,A,4,31
5655,500,B,2,A,5,25
5656,500,B,2,B,1,25
5657,500,B,2,B,2,29
5658,500,B,2,B,3,28
5659,500,B,2,B,4,32
5660,500,B,2,B,5,4
5661,500,B,2,C,1,30
5662,500,B,2,C,2,31
5663,500,B,2,C,3,33
5664,500,B,2,C,4,37
5665,500,B,2,C,5,15
5666,500,B,2,D,1,33
5667,500,B,2,D,2,19
5668,500,B,2,D,3,35
5669,500,B,2,D,4,45
5670,500,B,2,D,5,45
5671,500,B,2,E,1,31
5672,500,B,2,E,2,34
5673,500,B,2,E,3,50
5674,500,B,2,E,4,52
5675,500,B,2,E,5,30
5676,500,B,3,A,1,30
5677,500,B,3,A,2,30
5678,500,B,3,A,3,23
5679,500,B,3,A,4,23
5680,500,B,3,A,5,22
5681,500,B,3,B,1,25
5682,500,B,3,B,2,32
5683,500,B,3,B,3,7
5684,500,B,3,B,4,23
5685,500,B,3,B,5,23
5686,500,B,3,C,1,27
5687,500,B,3,C,2,24
5688,500,B,3,C,3,26
5689,500,B,3,C,4,20
5690,500,B,3,C,5,23
5691,500,B,3,D,1,15
5692,500,B,3,D,2,10
5693,500,B,3,D,3,22
5694,500,B,3,D,4,18
5695,500,B,3,D,5,24
5696,500,B,3,E,1,30
5697,500,B,3,E,2,19
5698,500,B,3,E,3,20
5699,500,B,3,E,4,22
5700,500,B,3,E,5,19
5701,500,B,4,A,1,12
5702,500,B,4,A,2,15
5703,500,B,4,A,3,20
5704,500,B,4,A,4,25
5705,500,B,4,A,5,20
5706,500,B,4,B,1,18
5707,500,B,4,B,2,20
5708,500,B,4,B,3,25
5709,500,B,4,B,4,30
5710,500,B,4,B,5,32
5711,500,B,4,C,1,22
5712,500,B,4,C,2,22
5713,500,B,4,C,3,24
5714,500,B,4,C,4,32
5715,500,B,4,C,5,31
5716,500,B,4,D,1,26
5717,500,B,4,D,2,22
5718,500,B,4,D,3,25
5719,500,B,4,D,4,26
5720,500,B,4,D,5,35
5721,500,B,4,E,1,31
5722,500,B,4,E,2,25
5723,500,B,4,E,3,23
5724,500,B,4,E,4,30
5725,500,B,4,E,5,31
5726,500,B,5,A,1,42
5727,500,B,5,A,2,38
5728,500,B,5,A,3,32
5729,500,B,5,A,4,29
5730,500,B,5,A,5,30
5731,500,B,5,B,1,40
5732,500,B,5,B,2,35
5733,500,B,5,B,3,15
5734,500,B,5,B,4,25
5735,500,B,5,B,5,25
5736,500,B,5,C,1,43
5737,500,B,5,C,2,35
5738,500,B,5,C,3,29
5739,500,B,5,C,4,25
5740,500,B,5,C,5,27
5741,500,B,5,D,1,38
5742,500,B,5,D,2,33
5743,500,B,5,D,3,25
5744,500,B,5,D,4,20
5745,500,B,5,D,5,25
5746,500,B,5,E,1,40
5747,500,B,5,E,2,30
5748,500,B,5,E,3,20
5749,500,B,5,E,4,25
5750,500,B,5,E,5,25
5751,500,B,6,A,1,40
5752,500,B,6,A,2,50
5753,500,B,6,A,3,46
5754,500,B,6,A,4,46
5755,500,B,6,A,5,48
5756,500,B,6,B,1,50
5757,500,B,6,B,2,50
5758,500,B,6,B,3,55
5759,500,B,6,B,4,36
5760,500,B,6,B,5,46
5761,500,B,6,C,1,52
5762,500,B,6,C,2,46
5763,500,B,6,C,3,46
5764,500,B,6,C,4,51
5765,500,B,6,C,5,43
5766,500,B,6,D,1,40
5767,500,B,6,D,2,40
5768,500,B,6,D,3,40
5769,500,B,6,D,4,45
5770,500,B,6,D,5,43
5771,500,B,6,E,1,32
5772,500,B,6,E,2,34
5773,500,B,6,E,3,35
5774,500,B,6,E,4,36
5775,500,B,6,E,5,36
5776,500,B,7,A,1,23
5777,500,B,7,A,2,24
5778,500,B,7,A,3,24
5779,500,B,7,A,4,24
5780,500,B,7,A,5,9
5781,500,B,7,B,1,21
5782,500,B,7,B,2,22
5783,500,B,7,B,3,15
5784,500,B,7,B,4,22
5785,500,B,7,B,5,36
5786,500,B,7,C,1,20
5787,500,B,7,C,2,20
5788,500,B,7,C,3,25
5789,500,B,7,C,4,37
5790,500,B,7,C,5,27
5791,500,B,7,D,1,21
5792,500,B,7,D,2,15
5793,500,B,7,D,3,28
5794,500,B,7,D,4,35
5795,500,B,7,D,5,37
5796,500,B,7,E,1,20
5797,500,B,7,E,2,22
5798,500,B,7,E,3,26
5799,500,B,7,E,4,32
5800,500,B,7,E,5,37
5801,500,B,8,A,1,30
5802,500,B,8,A,2,37
5803,500,B,8,A,3,40
5804,500,B,8,A,4,47
5805,500,B,8,A,5,52
5806,500,B,8,B,1,40
5807,500,B,8,B,2,45
5808,500,B,8,B,3,53
5809,500,B,8,B,4,57
5810,500,B,8,B,5,65
5811,500,B,8,C,1,45
5812,500,B,8,C,2,52
5813,500,B,8,C,3,52
5814,500,B,8,C,4,73
5815,500,B,8,C,5,85
5816,500,B,8,D,1,45
5817,500,B,8,D,2,56
5818,500,B,8,D,3,46
5819,500,B,8,D,4,58
5820,500,B,8,D,5,84
5821,500,B,8,E,1,57
5822,500,B,8,E,2,45
5823,500,B,8,E,3,42
5824,500,B,8,E,4,40
5825,500,B,8,E,5,63
5826,500,B,9,A,1,106
5827,500,B,9,A,2,140
5828,500,B,9,A,3,150
5829,500,B,9,A,4,150
5830,500,B,9,A,5,150
5831,500,B,9,B,1,82
5832,500,B,9,B,2,103
5833,500,B,9,B,3,131
5834,500,B,9,B,4,145
5835,500,B,9,B,5,150
5836,500,B,9,C,1,32
5837,500,B,9,C,2,53
5838,500,B,9,C,3,126
5839,500,B,9,C,4,131
5840,500,B,9,C,5,123
5841,500,B,9,D,1,100
5842,500,B,9,D,2,76
5843,500,B,9,D,3,96
5844,500,B,9,D,4,122
5845,500,B,9,D,5,108
5846,500,B,9,E,1,80
5847,500,B,9,E,2,85
5848,500,B,9,E,3,86
5849,500,B,9,E,4,122
5850,500,B,9,E,5,150
5851,500,B,10,A,1,24
5852,500,B,10,A,2,12
5853,500,B,10,A,3,10
5854,500,B,10,A,4,20
5855,500,B,10,A,5,15
5856,500,B,10,B,1,20
5857,500,B,10,B,2,26
5858,500,B,10,B,3,3
5859,500,B,10,B,4,16
5860,500,B,10,B,5,13
5861,500,B,10,C,1,20
5862,500,B,10,C,2,16
5863,500,B,10,C,3,32
5864,500,B,10,C,4,20
5865,500,B,10,C,5,7
5866,500,B,10,D,1,21
5867,500,B,10,D,2,21
5868,500,B,10,D,3,30
5869,500,B,10,D,4,22
5870,500,B,10,D,5,15
5871,500,B,10,E,1,5
5872,500,B,10,E,2,12
5873,500,B,10,E,3,27
5874,500,B,10,E,4,10
5875,500,B,10,E,5,1
5876,600,B,1,A,1,22
5877,600,B,1,A,2,80
5878,600,B,1,A,3,42
5879,600,B,1,A,4,15
5880,600,B,1,A,5,10
5881,600,B,1,B,1,43
5882,600,B,1,B,2,64
5883,600,B,1,B,3,27
5884,600,B,1,B,4,7
5885,600,B,1,B,5,1
5886,600,B,1,C,1,55
5887,600,B,1,C,2,51
5888,600,B,1,C,3,26
5889,600,B,1,C,4,3
5890,600,B,1,C,5,12
5891,600,B,1,D,1,89
5892,600,B,1,D,2,66
5893,600,B,1,D,3,23
5894,600,B,1,D,4,9
5895,600,B,1,D,5,7
5896,600,B,1,E,1,73
5897,600,B,1,E,2,100
5898,600,B,1,E,3,57
5899,600,B,1,E,4,22
5900,600,B,1,E,5,15
5901,600,B,2,A,1,46
5902,600,B,2,A,2,13
5903,600,B,2,A,3,25
5904,600,B,2,A,4,45
5905,600,B,2,A,5,52
5906,600,B,2,B,1,1
5907,600,B,2,B,2,29
5908,600,B,2,B,3,40
5909,600,B,2,B,4,43
5910,600,B,2,B,5,44
5911,600,B,2,C,1,23
5912,600,B,2,C,2,28
5913,600,B,2,C,3,33
5914,600,B,2,C,4,47
5915,600,B,2,C,5,59
5916,600,B,2,D,1,1
5917,600,B,2,D,2,18
5918,600,B,2,D,3,33
5919,600,B,2,D,4,47
5920,600,B,2,D,5,45
5921,600,B,2,E,1,14
5922,600,B,2,E,2,13
5923,600,B,2,E,3,3
5924,600,B,2,E,4,35
5925,600,B,2,E,5,41
5926,600,B,3,A,1,30
5927,600,B,3,A,2,37
5928,600,B,3,A,3,53
5929,600,B,3,A,4,42
5930,600,B,3,A,5,37
5931,600,B,3,B,1,22
5932,600,B,3,B,2,53
5933,600,B,3,B,3,29
5934,600,B,3,B,4,26
5935,600,B,3,B,5,22
5936,600,B,3,C,1,61
5937,600,B,3,C,2,60
5938,600,B,3,C,3,8
5939,600,B,3,C,4,13
5940,600,B,3,C,5,5
5941,600,B,3,D,1,40
5942,600,B,3,D,2,48
5943,600,B,3,D,3,1
5944,600,B,3,D,4,1
5945,600,B,3,D,5,9
5946,600,B,3,E,1,35
5947,600,B,3,E,2,40
5948,600,B,3,E,3,10
5949,600,B,3,E,4,18
5950,600,B,3,E,5,73
5951,600,B,4,A,1,112
5952,600,B,4,A,2,86
5953,600,B,4,A,3,25
5954,600,B,4,A,4,87
5955,600,B,4,A,5,85
5956,600,B,4,B,1,115
5957,600,B,4,B,2,60
5958,600,B,4,B,3,64
5959,600,B,4,B,4,92
5960,600,B,4,B,5,89
5961,600,B,4,C,1,122
5962,600,B,4,C,2,66
5963,600,B,4,C,3,47
5964,600,B,4,C,4,70
5965,600,B,4,C,5,87
5966,600,B,4,D,1,95
5967,600,B,4,D,2,75
5968,600,B,4,D,3,46
5969,600,B,4,D,4,85
5970,600,B,4,D,5,76
5971,600,B,4,E,1,120
5972,600,B,4,E,2,83
5973,600,B,4,E,3,84
5974,600,B,4,E,4,85
5975,600,B,4,E,5,76
5976,600,B,5,A,1,92
5977,600,B,5,A,2,135
5978,600,B,5,A,3,150
5979,600,B,5,A,4,70
5980,600,B,5,A,5,35
5981,600,B,5,B,1,117
5982,600,B,5,B,2,150
5983,600,B,5,B,3,133
5984,600,B,5,B,4,84
5985,600,B,5,B,5,42
5986,600,B,5,C,1,122
5987,600,B,5,C,2,118
5988,600,B,5,C,3,115
5989,600,B,5,C,4,72
5990,600,B,5,C,5,35
5991,600,B,5,D,1,87
5992,600,B,5,D,2,82
5993,600,B,5,D,3,75
5994,600,B,5,D,4,66
5995,600,B,5,D,5,37
5996,600,B,5,E,1,62
5997,600,B,5,E,2,59
5998,600,B,5,E,3,45
5999,600,B,5,E,4,39
6000,600,B,5,E,5,52
6001,600,B,6,A,1,15
6002,600,B,6,A,2,103
6003,600,B,6,A,3,120
6004,600,B,6,A,4,131
6005,600,B,6,A,5,120
6006,600,B,6,B,1,40
6007,600,B,6,B,2,54
6008,600,B,6,B,3,109
6009,600,B,6,B,4,106
6010,600,B,6,B,5,92
6011,600,B,6,C,1,73
6012,600,B,6,C,2,68
6013,600,B,6,C,3,92
6014,600,B,6,C,4,97
6015,600,B,6,C,5,90
6016,600,B,6,D,1,111
6017,600,B,6,D,2,83
6018,600,B,6,D,3,62
6019,600,B,6,D,4,67
6020,600,B,6,D,5,66
6021,600,B,6,E,1,65
6022,600,B,6,E,2,45
6023,600,B,6,E,3,38
6024,600,B,6,E,4,45
6025,600,B,6,E,5,38
6026,600,B,7,A,1,45
6027,600,B,7,A,2,42
6028,600,B,7,A,3,43
6029,600,B,7,A,4,44
6030,600,B,7,A,5,22
6031,600,B,7,B,1,40
6032,600,B,7,B,2,43
6033,600,B,7,B,3,32
6034,600,B,7,B,4,44
6035,600,B,7,B,5,44
6036,600,B,7,C,1,40
6037,600,B,7,C,2,38
6038,600,B,7,C,3,40
6039,600,B,7,C,4,35
6040,600,B,7,C,5,38
6041,600,B,7,D,1,36
6042,600,B,7,D,2,30
6043,600,B,7,D,3,35
6044,600,B,7,D,4,37
6045,600,B,7,D,5,6
6046,600,B,7,E,1,36
6047,600,B,7,E,2,18
6048,600,B,7,E,3,24
6049,600,B,7,E,4,29
6050,600,B,7,E,5,38
6051,600,B,8,A,1,127
6052,600,B,8,A,2,148
6053,600,B,8,A,3,28
6054,600,B,8,A,4,32
6055,600,B,8,A,5,32
6056,600,B,8,B,1,123
6057,600,B,8,B,2,122
6058,600,B,8,B,3,41
6059,600,B,8,B,4,50
6060,600,B,8,B,5,50
6061,600,B,8,C,1,105
6062,600,B,8,C,2,84
6063,600,B,8,C,3,105
6064,600,B,8,C,4,60
6065,600,B,8,C,5,53
6066,600,B,8,D,1,88
6067,600,B,8,D,2,80
6068,600,B,8,D,3,95
6069,600,B,8,D,4,100
6070,600,B,8,D,5,65
6071,600,B,8,E,1,58
6072,600,B,8,E,2,49
6073,600,B,8,E,3,61
6074,600,B,8,E,4,65
6075,600,B,8,E,5,55
6076,600,B,9,A,1,27
6077,600,B,9,A,2,27
6078,600,B,9,A,3,17
6079,600,B,9,A,4,40
6080,600,B,9,A,5,31
6081,600,B,9,B,1,37
6082,600,B,9,B,2,41
6083,600,B,9,B,3,37
6084,600,B,9,B,4,34
6085,600,B,9,B,5,33
6086,600,B,9,C,1,29
6087,600,B,9,C,2,39
6088,600,B,9,C,3,36
6089,600,B,9,C,4,20
6090,600,B,9,C,5,37
6091,600,B,9,D,1,32
6092,600,B,9,D,2,30
6093,600,B,9,D,3,30
6094,600,B,9,D,4,29
6095,600,B,9,D,5,33
6096,600,B,9,E,1,21
6097,600,B,9,E,2,22
6098,600,B,9,E,3,16
6099,600,B,9,E,4,15
6100,600,B,9,E,5,25
6101,600,B,10,A,1,20
6102,600,B,10,A,2,13
6103,600,B,10,A,3,8
6104,600,B,10,A,4,6
6105,600,B,10,A,5,16
6106,600,B,10,B,1,30
6107,600,B,10,B,2,13
6108,600,B,10,B,3,5
6109,600,B,10,B,4,3
6110,600,B,10,B,5,13
6111,600,B,10,C,1,30
6112,600,B,10,C,2,27
6113,600,B,10,C,3,22
6114,600,B,10,C,4,17
6115,600,B,10,C,5,23
6116,600,B,10,D,1,38
6117,600,B,10,D,2,19
6118,600,B,10,D,3,22
6119,600,B,10,D,4,25
6120,600,B,10,D,5,23
6121,600,B,10,E,1,45
6122,600,B,10,E,2,10
6123,600,B,10,E,3,8
6124,600,B,10,E,4,3
6125,600,B,10,E,5,23
6126,800,B,1,A,1,40
6127,800,B,1,A,2,38
6128,800,B,1,A,3,38
6129,800,B,1,A,4,30
6130,800,B,1,A,5,30
6131,800,B,1,B,1,27
6132,800,B,1,B,2,41
6133,800,B,1,B,3,40
6134,800,B,1,B,4,32
6135,800,B,1,B,5,32
6136,800,B,1,C,1,33
6137,800,B,1,C,2,42
6138,800,B,1,C,3,32
6139,800,B,1,C,4,34
6140,800,B,1,C,5,29
6141,800,B,1,D,1,46
6142,800,B,1,D,2,40
6143,800,B,1,D,3,30
6144,800,B,1,D,4,26
6145,800,B,1,D,5,27
6146,800,B,1,E,1,38
6147,800,B,1,E,2,36
6148,800,B,1,E,3,28
6149,800,B,1,E,4,32
6150,800,B,1,E,5,14
6151,800,B,2,A,1,52
6152,800,B,2,A,2,88
6153,800,B,2,A,3,94
6154,800,B,2,A,4,72
6155,800,B,2,A,5,58
6156,800,B,2,B,1,62
6157,800,B,2,B,2,100
6158,800,B,2,B,3,109
6159,800,B,2,B,4,83
6160,800,B,2,B,5,83
6161,800,B,2,C,1,70
6162,800,B,2,C,2,109
6163,800,B,2,C,3,147
6164,800,B,2,C,4,110
6165,800,B,2,C,5,90
6166,800,B,2,D,1,83
6167,800,B,2,D,2,124
6168,800,B,2,D,3,150
6169,800,B,2,D,4,150
6170,800,B,2,D,5,148
6171,800,B,2,E,1,109
6172,800,B,2,E,2,150
6173,800,B,2,E,3,150
6174,800,B,2,E,4,150
6175,800,B,2,E,5,150
6176,800,B,3,A,1,117
6177,800,B,3,A,2,93
6178,800,B,3,A,3,83
6179,800,B,3,A,4,64
6180,800,B,3,A,5,69
6181,800,B,3,B,1,113
6182,800,B,3,B,2,102
6183,800,B,3,B,3,80
6184,800,B,3,B,4,79
6185,800,B,3,B,5,63
6186,800,B,3,C,1,99
6187,800,B,3,C,2,110
6188,800,B,3,C,3,78
6189,800,B,3,C,4,95
6190,800,B,3,C,5,62
6191,800,B,3,D,1,120
6192,800,B,3,D,2,110
6193,800,B,3,D,3,94
6194,800,B,3,D,4,64
6195,800,B,3,D,5,51
6196,800,B,3,E,1,111
6197,800,B,3,E,2,100
6198,800,B,3,E,3,58
6199,800,B,3,E,4,17
6200,800,B,3,E,5,38
6201,800,B,4,A,1,60
6202,800,B,4,A,2,34
6203,800,B,4,A,3,18
6204,800,B,4,A,4,100
6205,800,B,4,A,5,106
6206,800,B,4,B,1,50
6207,800,B,4,B,2,12
6208,800,B,4,B,3,30
6209,800,B,4,B,4,102
6210,800,B,4,B,5,113
6211,800,B,4,C,1,84
6212,800,B,4,C,2,72
6213,800,B,4,C,3,64
6214,800,B,4,C,4,150
6215,800,B,4,C,5,150
6216,800,B,4,D,1,70
6217,800,B,4,D,2,64
6218,800,B,4,D,3,56
6219,800,B,4,D,4,105
6220,800,B,4,D,5,150
6221,800,B,4,E,1,22
6222,800,B,4,E,2,48
6223,800,B,4,E,3,52
6224,800,B,4,E,4,70
6225,800,B,4,E,5,124
6226,800,B,5,A,1,47
6227,800,B,5,A,2,68
6228,800,B,5,A,3,95
6229,800,B,5,A,4,112
6230,800,B,5,A,5,129
6231,800,B,5,B,1,44
6232,800,B,5,B,2,64
6233,800,B,5,B,3,87
6234,800,B,5,B,4,112
6235,800,B,5,B,5,137
6236,800,B,5,C,1,45
6237,800,B,5,C,2,65
6238,800,B,5,C,3,55
6239,800,B,5,C,4,65
6240,800,B,5,C,5,44
6241,800,B,5,D,1,45
6242,800,B,5,D,2,52
6243,800,B,5,D,3,59
6244,800,B,5,D,4,95
6245,800,B,5,D,5,15
6246,800,B,5,E,1,30
6247,800,B,5,E,2,35
6248,800,B,5,E,3,55
6249,800,B,5,E,4,25
6250,800,B,5,E,5,1
6251,800,B,6,A,1,39
6252,800,B,6,A,2,42
6253,800,B,6,A,3,50
6254,800,B,6,A,4,48
6255,800,B,6,A,5,58
6256,800,B,6,B,1,1
6257,800,B,6,B,2,51
6258,800,B,6,B,3,46
6259,800,B,6,B,4,45
6260,800,B,6,B,5,26
6261,800,B,6,C,1,9
6262,800,B,6,C,2,48
6263,800,B,6,C,3,42
6264,800,B,6,C,4,43
6265,800,B,6,C,5,39
6266,800,B,6,D,1,43
6267,800,B,6,D,2,44
6268,800,B,6,D,3,24
6269,800,B,6,D,4,26
6270,800,B,6,D,5,36
6271,800,B,6,E,1,34
6272,800,B,6,E,2,35
6273,800,B,6,E,3,42
6274,800,B,6,E,4,28
6275,800,B,6,E,5,14
6276,800,B,7,A,1,12
6277,800,B,7,A,2,16
6278,800,B,7,A,3,20
6279,800,B,7,A,4,16
6280,800,B,7,A,5,14
6281,800,B,7,B,1,18
6282,800,B,7,B,2,13
6283,800,B,7,B,3,20
6284,800,B,7,B,4,23
6285,800,B,7,B,5,20
6286,800,B,7,C,1,23
6287,800,B,7,C,2,32
6288,800,B,7,C,3,32
6289,800,B,7,C,4,37
6290,800,B,7,C,5,35
6291,800,B,7,D,1,32
6292,800,B,7,D,2,21
6293,800,B,7,D,3,42
6294,800,B,7,D,4,37
6295,800,B,7,D,5,39
6296,800,B,7,E,1,58
6297,800,B,7,E,2,10
6298,800,B,7,E,3,75
6299,800,B,7,E,4,51
6300,800,B,7,E,5,63
6301,800,B,8,A,1,30
6302,800,B,8,A,2,41
6303,800,B,8,A,3,29
6304,800,B,8,A,4,27
6305,800,B,8,A,5,36
6306,800,B,8,B,1,53
6307,800,B,8,B,2,53
6308,800,B,8,B,3,35
6309,800,B,8,B,4,32
6310,800,B,8,B,5,29
6311,800,B,8,C,1,48
6312,800,B,8,C,2,48
6313,800,B,8,C,3,43
6314,800,B,8,C,4,31
6315,800,B,8,C,5,29
6316,800,B,8,D,1,45
6317,800,B,8,D,2,47
6318,800,B,8,D,3,32
6319,800,B,8,D,4,35
6320,800,B,8,D,5,30
6321,800,B,8,E,1,43
6322,800,B,8,E,2,37
6323,800,B,8,E,3,22
6324,800,B,8,E,4,28
6325,800,B,8,E,5,26
6326,800,B,9,A,1,79
6327,800,B,9,A,2,115
6328,800,B,9,A,3,66
6329,800,B,9,A,4,60
6330,800,B,9,A,5,45
6331,800,B,9,B,1,74
6332,800,B,9,B,2,128
6333,800,B,9,B,3,114
6334,800,B,9,B,4,91
6335,800,B,9,B,5,119
6336,800,B,9,C,1,99
6337,800,B,9,C,2,124
6338,800,B,9,C,3,150
6339,800,B,9,C,4,150
6340,800,B,9,C,5,150
6341,800,B,9,D,1,78
6342,800,B,9,D,2,128
6343,800,B,9,D,3,150
6344,800,B,9,D,4,150
6345,800,B,9,D,5,150
6346,800,B,9,E,1,72
6347,800,B,9,E,2,116
6348,800,B,9,E,3,150
6349,800,B,9,E,4,101
6350,800,B,9,E,5,88
6351,800,B,10,A,1,70
6352,800,B,10,A,2,75
6353,800,B,10,A,3,96
6354,800,B,10,A,4,20
6355,800,B,10,A,5,60
6356,800,B,10,B,1,59
6357,800,B,10,B,2,78
6358,800,B,10,B,3,66
6359,800,B,10,B,4,99
6360,800,B,10,B,5,109
6361,800,B,10,C,1,65
6362,800,B,10,C,2,75
6363,800,B,10,C,3,65
6364,800,B,10,C,4,91
6365,800,B,10,C,5,70
6366,800,B,10,D,1,80
6367,800,B,10,D,2,70
6368,800,B,10,D,3,60
6369,800,B,10,D,4,70
6370,800,B,10,D,5,28
6371,800,B,10,E,1,60
6372,800,B,10,E,2,52
6373,800,B,10,E,3,72
6374,800,B,10,E,4,35
6375,800,B,10,E,5,35
